,Genus,Species,gt,rep,mt,Tav,Rmt,SLA,N
sbicolor_gt20C_r2_mt20_data,Sorghum,bicolor,gt20,r2,mt20,19.953,0.452321467157535,248.032236253681,2.07
sbicolor_gt20C_r2_mt32_data,Sorghum,bicolor,gt20,r2,mt32,31.9211111111111,2.05873154796603,248.032236253681,2.07
sbicolor_gt20C_r2_mt41_data,Sorghum,bicolor,gt20,r2,mt41,41.053,3.38882371204829,248.032236253681,2.07
sbicolor_gt20C_r2_mt50_data,Sorghum,bicolor,gt20,r2,mt50,46.735,3.46661732382699,248.032236253681,2.07
sbicolor_gt20C_r3_mt14_data,Sorghum,bicolor,gt20,r3,mt14,13.976,0.872723569220994,224.980331094554,2.11
sbicolor_gt20C_r3_mt23_data,Sorghum,bicolor,gt20,r3,mt23,22.981,1.93656521700239,224.980331094554,2.11
sbicolor_gt20C_r3_mt20_data,Sorghum,bicolor,gt20,r3,mt20,20.088,1.53675706579694,224.980331094554,2.11
sbicolor_gt20C_r3_mt32_data,Sorghum,bicolor,gt20,r3,mt32,31.999,3.42443490830565,224.980331094554,2.11
sbicolor_gt20C_r3_mt41_data,Sorghum,bicolor,gt20,r3,mt41,41.148,4.8350464463153,224.980331094554,2.11
sbicolor_gt20C_r3_mt50_data,Sorghum,bicolor,gt20,r3,mt50,46.942,5.32704258586676,224.980331094554,2.11
sbicolor_gt25C_r1_mt14_data,Sorghum,bicolor,gt25,r1,mt14,13.9766666666667,0.717858417458359,235.614164840853,2.98
sbicolor_gt25C_r1_mt23_data,Sorghum,bicolor,gt25,r1,mt23,22.947,1.34068661795821,235.614164840853,2.98
sbicolor_gt25C_r1_mt32_data,Sorghum,bicolor,gt25,r1,mt32,32.04,2.39689720369658,235.614164840853,2.98
sbicolor_gt25C_r1_mt41_data,Sorghum,bicolor,gt25,r1,mt41,40.947,4.0241653146673,235.614164840853,2.98
sbicolor_gt25C_r1_mt50_data,Sorghum,bicolor,gt25,r1,mt50,44.642,4.91583904134044,235.614164840853,2.98
sbicolor_gt25C_r2_mt14_data,Sorghum,bicolor,gt25,r2,mt14,13.901,0.266181604224971,208.575367666229,3.2
sbicolor_gt25C_r2_mt23_data,Sorghum,bicolor,gt25,r2,mt23,22.35,0.68926061648112,208.575367666229,3.2
sbicolor_gt25C_r2_mt25_data,Sorghum,bicolor,gt25,r2,mt25,24.967,0.858925944390357,208.575367666229,3.2
sbicolor_gt25C_r2_mt32_data,Sorghum,bicolor,gt25,r2,mt32,31.123,1.25407192861953,208.575367666229,3.2
sbicolor_gt25C_r2_mt41_data,Sorghum,bicolor,gt25,r2,mt41,40.0233333333333,1.53451653466538,208.575367666229,3.2
sbicolor_gt25C_r2_mt50_data,Sorghum,bicolor,gt25,r2,mt50,45.8911111111111,1.40204961749132,208.575367666229,3.2
sbicolor_gt30C_r1_mt14_data,Sorghum,bicolor,gt30,r1,mt14,14.043,0.452049134636183,219.962087334627,3.53
sbicolor_gt30C_r1_mt23_data,Sorghum,bicolor,gt30,r1,mt23,22.98625,1.27689453391914,219.962087334627,3.53
sbicolor_gt30C_r1_mt30_data,Sorghum,bicolor,gt30,r1,mt30,29.9671428571429,2.25328519870501,219.962087334627,3.53
sbicolor_gt30C_r1_mt32_data,Sorghum,bicolor,gt30,r1,mt32,31.9875,2.55251110669716,219.962087334627,3.53
sbicolor_gt30C_r1_mt41_data,Sorghum,bicolor,gt30,r1,mt41,40.92,3.57817396990346,219.962087334627,3.53
sbicolor_gt30C_r1_mt50_data,Sorghum,bicolor,gt30,r1,mt50,46.9,3.69276499326541,219.962087334627,3.53
sbicolor_gt30C_r2_mt14_data,Sorghum,bicolor,gt30,r2,mt14,13.924,0.178562233468182,239.7616385694,4.26
sbicolor_gt30C_r2_mt23_data,Sorghum,bicolor,gt30,r2,mt23,23.0175,0.611365153482998,239.7616385694,4.26
sbicolor_gt30C_r2_mt30_data,Sorghum,bicolor,gt30,r2,mt30,29.927,1.14507931257722,239.7616385694,4.26
sbicolor_gt30C_r2_mt32_data,Sorghum,bicolor,gt30,r2,mt32,31.921,1.30627549057657,239.7616385694,4.26
sbicolor_gt30C_r2_mt41_data,Sorghum,bicolor,gt30,r2,mt41,41.0328571428571,1.79946522317052,239.7616385694,4.26
sbicolor_gt30C_r2_mt50_data,Sorghum,bicolor,gt30,r2,mt50,45.638,1.77469682834445,239.7616385694,4.26
sbicolor_gt30C_r3_mt14_data,Sorghum,bicolor,gt30,r3,mt14,13.962,0.977540747962019,227.000687585083,2.71
sbicolor_gt30C_r3_mt23_data,Sorghum,bicolor,gt30,r3,mt23,23.017,1.51842474125893,227.000687585083,2.71
sbicolor_gt30C_r3_mt30_data,Sorghum,bicolor,gt30,r3,mt30,30.0188888888889,2.15211355834727,227.000687585083,2.71
sbicolor_gt30C_r3_mt32_data,Sorghum,bicolor,gt30,r3,mt32,32.024,2.38131411255204,227.000687585083,2.71
sbicolor_gt30C_r3_mt41_data,Sorghum,bicolor,gt30,r3,mt41,40.995,3.77218676583503,227.000687585083,2.71
sbicolor_gt30C_r3_mt50_data,Sorghum,bicolor,gt30,r3,mt50,46.881,5.13396833862389,227.000687585083,2.71
sbicolor_gt30C_r4_mt14_data,Sorghum,bicolor,gt30,r4,mt14,13.985,0.804021739862327,223.425492625283,3.13
sbicolor_gt30C_r4_mt23_data,Sorghum,bicolor,gt30,r4,mt23,22.957,1.07645870095188,223.425492625283,3.13
sbicolor_gt30C_r4_mt30_data,Sorghum,bicolor,gt30,r4,mt30,29.9157142857143,1.39721949937915,223.425492625283,3.13
sbicolor_gt30C_r4_mt32_data,Sorghum,bicolor,gt30,r4,mt32,32.009,1.52018630098642,223.425492625283,3.13
sbicolor_gt30C_r4_mt41_data,Sorghum,bicolor,gt30,r4,mt41,41.027,2.25551821205281,223.425492625283,3.13
sbicolor_gt30C_r4_mt50_data,Sorghum,bicolor,gt30,r4,mt50,44.59,2.67301704644392,223.425492625283,3.13
sbicolor_gt35C_r1_mt14_data,Sorghum,bicolor,gt35,r1,mt14,13.957,0.403678822650804,271.794892702171,3.27
sbicolor_gt35C_r1_mt23_data,Sorghum,bicolor,gt35,r1,mt23,23.08,0.608610333116195,271.794892702171,3.27
sbicolor_gt35C_r1_mt35_data,Sorghum,bicolor,gt35,r1,mt35,35.003,1.51992115894302,271.794892702171,3.27
sbicolor_gt35C_r1_mt32_data,Sorghum,bicolor,gt35,r1,mt32,31.985,1.15769837374876,271.794892702171,3.27
sbicolor_gt35C_r1_mt41_data,Sorghum,bicolor,gt35,r1,mt41,40.996,2.83126176892961,271.794892702171,3.27
sbicolor_gt35C_r1_mt50_data,Sorghum,bicolor,gt35,r1,mt50,44.068,4.0617542377528,271.794892702171,3.27
sbicolor_gt35C_r2_mt14_data,Sorghum,bicolor,gt35,r2,mt14,14.093,0.172819250470534,266.624575533676,3.12
sbicolor_gt35C_r2_mt23_data,Sorghum,bicolor,gt35,r2,mt23,22.964,0.38473360594489,266.624575533676,3.12
sbicolor_gt35C_r2_mt35_data,Sorghum,bicolor,gt35,r2,mt35,34.926,1.2361641158973,266.624575533676,3.12
sbicolor_gt35C_r2_mt32_data,Sorghum,bicolor,gt35,r2,mt32,32.032,0.923441570452121,266.624575533676,3.12
sbicolor_gt35C_r2_mt41_data,Sorghum,bicolor,gt35,r2,mt41,41.005,2.32550237987515,266.624575533676,3.12
sbicolor_gt35C_r2_mt50_data,Sorghum,bicolor,gt35,r2,mt50,43.664,3.09118234937585,266.624575533676,3.12
sbicolor_gt35C_r3_mt14_data,Sorghum,bicolor,gt35,r3,mt14,13.964,0.202992402011086,270.835437950382,3.78
sbicolor_gt35C_r3_mt23_data,Sorghum,bicolor,gt35,r3,mt23,23.048,0.676591191335607,270.835437950382,3.78
sbicolor_gt35C_r3_mt35_data,Sorghum,bicolor,gt35,r3,mt35,34.981,2.17338652308945,270.835437950382,3.78
sbicolor_gt35C_r3_mt32_data,Sorghum,bicolor,gt35,r3,mt32,31.999,1.69686078504936,270.835437950382,3.78
sbicolor_gt35C_r3_mt41_data,Sorghum,bicolor,gt35,r3,mt41,40.93,3.26168438707018,270.835437950382,3.78
sbicolor_gt35C_r3_mt50_data,Sorghum,bicolor,gt35,r3,mt50,43.071,3.66826216828457,270.835437950382,3.78
sbicolor_gt35C_r4_mt14_data,Sorghum,bicolor,gt35,r4,mt14,13.978,0.0247948386202586,293.07602040278,3.83
sbicolor_gt35C_r4_mt23_data,Sorghum,bicolor,gt35,r4,mt23,23.165,0.376302887291896,293.07602040278,3.83
sbicolor_gt35C_r4_mt35_data,Sorghum,bicolor,gt35,r4,mt35,35.049,2.32972415792798,293.07602040278,3.83
sbicolor_gt35C_r4_mt32_data,Sorghum,bicolor,gt35,r4,mt32,32.025,1.75629822105574,293.07602040278,3.83
sbicolor_gt35C_r4_mt41_data,Sorghum,bicolor,gt35,r4,mt41,40.936,2.83114263763874,293.07602040278,3.83
sbicolor_gt35C_r4_mt50_data,Sorghum,bicolor,gt35,r4,mt50,42.029,2.7877311998139,293.07602040278,3.83
sscoparium_gt15C_r1_mt14_data,Schizachyrium,scoparium,gt15,r1,mt14,13.96,0.0987324137071265,179.425912439078,1.36
sscoparium_gt15C_r1_mt23_data,Schizachyrium,scoparium,gt15,r1,mt23,22.924,0.44433881274763,179.425912439078,1.36
sscoparium_gt15C_r1_mt15_data,Schizachyrium,scoparium,gt15,r1,mt15,14.963,0.120067192894845,179.425912439078,1.36
sscoparium_gt15C_r1_mt32_data,Schizachyrium,scoparium,gt15,r1,mt32,32.031,1.16608388147527,179.425912439078,1.36
sscoparium_gt15C_r1_mt41_data,Schizachyrium,scoparium,gt15,r1,mt41,40.964,1.73047618062572,179.425912439078,1.36
sscoparium_gt15C_r2_mt14_data,Schizachyrium,scoparium,gt15,r2,mt14,13.894,0.046750553415546,193.964748070827,1.37
sscoparium_gt15C_r2_mt23_data,Schizachyrium,scoparium,gt15,r2,mt23,23.024,0.349608068768434,193.964748070827,1.37
sscoparium_gt15C_r2_mt15_data,Schizachyrium,scoparium,gt15,r2,mt15,14.951,0.0616263020301426,193.964748070827,1.37
sscoparium_gt15C_r2_mt32_data,Schizachyrium,scoparium,gt15,r2,mt32,32.03,1.10996600907965,193.964748070827,1.37
sscoparium_gt15C_r2_mt41_data,Schizachyrium,scoparium,gt15,r2,mt41,41.033,1.5463697385724,193.964748070827,1.37
sscoparium_gt15C_r2_mt50_data,Schizachyrium,scoparium,gt15,r2,mt50,47.031,1.22131346608093,193.964748070827,1.37
sscoparium_gt15C_r3_mt14_data,Schizachyrium,scoparium,gt15,r3,mt14,14.00625,0.094025327979818,151.85378545672,1.2
sscoparium_gt15C_r3_mt23_data,Schizachyrium,scoparium,gt15,r3,mt23,23.35625,0.503627728959242,151.85378545672,1.2
sscoparium_gt15C_r3_mt15_data,Schizachyrium,scoparium,gt15,r3,mt15,14.9828571428571,0.115198355238961,151.85378545672,1.2
sscoparium_gt15C_r3_mt32_data,Schizachyrium,scoparium,gt15,r3,mt32,32.1555555555556,1.42002920239294,151.85378545672,1.2
sscoparium_gt15C_r3_mt41_data,Schizachyrium,scoparium,gt15,r3,mt41,41.0111111111111,2.36903087803624,151.85378545672,1.2
sscoparium_gt15C_r3_mt50_data,Schizachyrium,scoparium,gt15,r3,mt50,47.895,2.44013033929668,151.85378545672,1.2
sscoparium_gt15C_r4_mt14_data,Schizachyrium,scoparium,gt15,r4,mt14,14.03,0.188391879472857,193.977502877171,1.21
sscoparium_gt15C_r4_mt23_data,Schizachyrium,scoparium,gt15,r4,mt23,23.038,0.350306952614293,193.977502877171,1.21
sscoparium_gt15C_r4_mt15_data,Schizachyrium,scoparium,gt15,r4,mt15,14.93,0.200640840916723,193.977502877171,1.21
sscoparium_gt15C_r4_mt32_data,Schizachyrium,scoparium,gt15,r4,mt32,32.104,0.639197589015267,193.977502877171,1.21
sscoparium_gt15C_r4_mt41_data,Schizachyrium,scoparium,gt15,r4,mt41,41.054,1.13162746857513,193.977502877171,1.21
sscoparium_gt15C_r4_mt50_data,Schizachyrium,scoparium,gt15,r4,mt50,47.448,1.67872086367776,193.977502877171,1.21
sscoparium_gt20C_r1_mt14_data,Schizachyrium,scoparium,gt20,r1,mt14,14.074,0.483711217569025,174.279849519807,0.91
sscoparium_gt20C_r1_mt23_data,Schizachyrium,scoparium,gt20,r1,mt23,22.907,0.895844358416178,174.279849519807,0.91
sscoparium_gt20C_r1_mt20_data,Schizachyrium,scoparium,gt20,r1,mt20,19.866,0.739832130494401,174.279849519807,0.91
sscoparium_gt20C_r1_mt32_data,Schizachyrium,scoparium,gt20,r1,mt32,31.98,1.39226332649639,174.279849519807,0.91
sscoparium_gt20C_r1_mt41_data,Schizachyrium,scoparium,gt20,r1,mt41,41.021,1.78005575285345,174.279849519807,0.91
sscoparium_gt20C_r1_mt50_data,Schizachyrium,scoparium,gt20,r1,mt50,45.845,1.87509894475386,174.279849519807,0.91
sscoparium_gt20C_r2_mt14_data,Schizachyrium,scoparium,gt20,r2,mt14,14.04,0.282846244804061,193.729593008996,1.2
sscoparium_gt20C_r2_mt23_data,Schizachyrium,scoparium,gt20,r2,mt23,23.095,0.401301314458895,193.729593008996,1.2
sscoparium_gt20C_r2_mt20_data,Schizachyrium,scoparium,gt20,r2,mt20,19.962,0.35199704692838,193.729593008996,1.2
sscoparium_gt20C_r2_mt32_data,Schizachyrium,scoparium,gt20,r2,mt32,32.077,0.619875101778747,193.729593008996,1.2
sscoparium_gt20C_r2_mt41_data,Schizachyrium,scoparium,gt20,r2,mt41,41.047,1.04422306534517,193.729593008996,1.2
sscoparium_gt20C_r2_mt50_data,Schizachyrium,scoparium,gt20,r2,mt50,46.428,1.48881386016441,193.729593008996,1.2
sscoparium_gt20C_r3_mt14_data,Schizachyrium,scoparium,gt20,r3,mt14,14.079,0.133213864152317,154.302914211129,0.74
sscoparium_gt20C_r3_mt23_data,Schizachyrium,scoparium,gt20,r3,mt23,22.984,0.464786044450928,154.302914211129,0.74
sscoparium_gt20C_r3_mt20_data,Schizachyrium,scoparium,gt20,r3,mt20,19.961,0.320959485244402,154.302914211129,0.74
sscoparium_gt20C_r3_mt32_data,Schizachyrium,scoparium,gt20,r3,mt32,32.048,1.01166294628282,154.302914211129,0.74
sscoparium_gt20C_r3_mt41_data,Schizachyrium,scoparium,gt20,r3,mt41,41.03,1.3371558836848,154.302914211129,0.74
sscoparium_gt20C_r3_mt50_data,Schizachyrium,scoparium,gt20,r3,mt50,45.771,1.27173958689402,154.302914211129,0.74
sscoparium_gt25C_r2_mt14_data,Schizachyrium,scoparium,gt25,r2,mt14,13.938576031,0.211627848371267,197.329188894155,1.08
sscoparium_gt25C_r2_mt23_data,Schizachyrium,scoparium,gt25,r2,mt23,22.961278535,0.369203221744729,197.329188894155,1.08
sscoparium_gt25C_r2_mt25_data,Schizachyrium,scoparium,gt25,r2,mt25,24.699132347,0.409532995984145,197.329188894155,1.08
sscoparium_gt25C_r2_mt32_data,Schizachyrium,scoparium,gt25,r2,mt32,31.993170165,0.624990435133339,197.329188894155,1.08
sscoparium_gt25C_r2_mt41_data,Schizachyrium,scoparium,gt25,r2,mt41,40.952252579,1.02202496923927,197.329188894155,1.08
sscoparium_gt25C_r2_mt50_data,Schizachyrium,scoparium,gt25,r2,mt50,45.697084427,1.30997957112169,197.329188894155,1.08
sscoparium_gt25C_r3_mt14_data,Schizachyrium,scoparium,gt25,r3,mt14,13.9857872,0.203866058990357,233.076925407692,1.77
sscoparium_gt25C_r3_mt23_data,Schizachyrium,scoparium,gt25,r3,mt23,22.944520188,0.36471750927335,233.076925407692,1.77
sscoparium_gt25C_r3_mt25_data,Schizachyrium,scoparium,gt25,r3,mt25,25.096012116,0.419652271318296,233.076925407692,1.77
sscoparium_gt25C_r3_mt32_data,Schizachyrium,scoparium,gt25,r3,mt32,32.025103379,0.66043861266731,233.076925407692,1.77
sscoparium_gt25C_r3_mt41_data,Schizachyrium,scoparium,gt25,r3,mt41,41.046489715,1.19632698071609,233.076925407692,1.77
sscoparium_gt25C_r3_mt50_data,Schizachyrium,scoparium,gt25,r3,mt50,45.892238998,1.64888909077103,233.076925407692,1.77
sscoparium_gt30C_r1_mt14_data,Schizachyrium,scoparium,gt30,r1,mt14,13.897081375,0.478297836807459,227.871874936623,2.44
sscoparium_gt30C_r1_mt23_data,Schizachyrium,scoparium,gt30,r1,mt23,22.842710114,0.703608303048812,227.871874936623,2.44
sscoparium_gt30C_r1_mt30_data,Schizachyrium,scoparium,gt30,r1,mt30,30.001755716,1.02849255080148,227.871874936623,2.44
sscoparium_gt30C_r1_mt32_data,Schizachyrium,scoparium,gt30,r1,mt32,31.939661598,1.15219800565988,227.871874936623,2.44
sscoparium_gt30C_r1_mt41_data,Schizachyrium,scoparium,gt30,r1,mt41,40.873717881,2.0644538629278,227.871874936623,2.44
sscoparium_gt30C_r1_mt50_data,Schizachyrium,scoparium,gt30,r1,mt50,43.6565173763636,2.52571039037194,227.871874936623,2.44
sscoparium_gt30C_r2_mt14_data,Schizachyrium,scoparium,gt30,r2,mt14,14.032818223,0.159917632418097,258.233050680044,2.2
sscoparium_gt30C_r2_mt23_data,Schizachyrium,scoparium,gt30,r2,mt23,23.00448723,0.504112167301763,258.233050680044,2.2
sscoparium_gt30C_r2_mt30_data,Schizachyrium,scoparium,gt30,r2,mt30,29.982641219,0.984135840037765,258.233050680044,2.2
sscoparium_gt30C_r2_mt32_data,Schizachyrium,scoparium,gt30,r2,mt32,32.044129753,1.15502329824563,258.233050680044,2.2
sscoparium_gt30C_r2_mt41_data,Schizachyrium,scoparium,gt30,r2,mt41,41.023726654,1.900206325437,258.233050680044,2.2
sscoparium_gt30C_r2_mt50_data,Schizachyrium,scoparium,gt30,r2,mt50,43.9846104718182,2.08537125440992,258.233050680044,2.2
sscoparium_gt35C_r1_mt14_data,Schizachyrium,scoparium,gt35,r1,mt14,13.982,0.235840681248408,301.687883369878,2.2
sscoparium_gt35C_r1_mt23_data,Schizachyrium,scoparium,gt35,r1,mt23,23.02,0.430330988685425,301.687883369878,2.2
sscoparium_gt35C_r1_mt35_data,Schizachyrium,scoparium,gt35,r1,mt35,35.006,0.880502135471386,301.687883369878,2.2
sscoparium_gt35C_r1_mt32_data,Schizachyrium,scoparium,gt35,r1,mt32,32.033,0.74366526139057,301.687883369878,2.2
sscoparium_gt35C_r1_mt41_data,Schizachyrium,scoparium,gt35,r1,mt41,41.02,1.21761772435513,301.687883369878,2.2
sscoparium_gt35C_r1_mt50_data,Schizachyrium,scoparium,gt35,r1,mt50,45.401,1.51935278010843,301.687883369878,2.2
sscoparium_gt35C_r2_mt14_data,Schizachyrium,scoparium,gt35,r2,mt14,13.991,0.0382598321836648,218.670144396643,2.19
sscoparium_gt35C_r2_mt23_data,Schizachyrium,scoparium,gt35,r2,mt23,23.077,0.19538218116847,218.670144396643,2.19
sscoparium_gt35C_r2_mt35_data,Schizachyrium,scoparium,gt35,r2,mt35,35.009,0.748795099027679,218.670144396643,2.19
sscoparium_gt35C_r2_mt32_data,Schizachyrium,scoparium,gt35,r2,mt32,32.037,0.583204482851176,218.670144396643,2.19
sscoparium_gt35C_r2_mt41_data,Schizachyrium,scoparium,gt35,r2,mt41,40.936,1.04221520341795,218.670144396643,2.19
sscoparium_gt35C_r2_mt50_data,Schizachyrium,scoparium,gt35,r2,mt50,46.261,1.15928136160633,218.670144396643,2.19
sscoparium_gt35C_r3_mt14_data,Schizachyrium,scoparium,gt35,r3,mt14,14.012,0.204434332215738,212.722869750638,1.96
sscoparium_gt35C_r3_mt23_data,Schizachyrium,scoparium,gt35,r3,mt23,23.003,0.673020417556054,212.722869750638,1.96
sscoparium_gt35C_r3_mt35_data,Schizachyrium,scoparium,gt35,r3,mt35,35.027,2.18119820935837,212.722869750638,1.96
sscoparium_gt35C_r3_mt32_data,Schizachyrium,scoparium,gt35,r3,mt32,31.979,1.6938782328703,212.722869750638,1.96
sscoparium_gt35C_r3_mt41_data,Schizachyrium,scoparium,gt35,r3,mt41,40.956,3.26663766976833,212.722869750638,1.96
sscoparium_gt35C_r3_mt50_data,Schizachyrium,scoparium,gt35,r3,mt50,45.791,4.16663588897847,212.722869750638,1.96
taestivum_gt15C_r1_mt14_data,Triticum,aestivum,gt15,r1,mt14,13.9809090909091,0.652954266058302,207.48528047549,1.97
taestivum_gt15C_r1_mt23_data,Triticum,aestivum,gt15,r1,mt23,23.29,1.4561156534164,207.48528047549,1.97
taestivum_gt15C_r1_mt32_data,Triticum,aestivum,gt15,r1,mt32,32.0927272727273,2.69106393415006,207.48528047549,1.97
taestivum_gt15C_r1_mt41_data,Triticum,aestivum,gt15,r1,mt41,41.0136363636364,4.34624373067658,207.48528047549,1.97
taestivum_gt15C_r1_mt50_data,Triticum,aestivum,gt15,r1,mt50,43.5863636363636,4.85889017293129,207.48528047549,1.97
taestivum_gt15C_r2_mt14_data,Triticum,aestivum,gt15,r2,mt14,14.0990909090909,0.263411805312022,171.913347421059,1.81
taestivum_gt15C_r2_mt23_data,Triticum,aestivum,gt15,r2,mt23,24.0244444444444,0.740859469968651,171.913347421059,1.81
taestivum_gt15C_r2_mt32_data,Triticum,aestivum,gt15,r2,mt32,32.5311111111111,1.42783978557081,171.913347421059,1.81
taestivum_gt15C_r2_mt41_data,Triticum,aestivum,gt15,r2,mt41,41.1072727272727,2.23124281301763,171.913347421059,1.81
taestivum_gt15C_r2_mt50_data,Triticum,aestivum,gt15,r2,mt50,42.9963636363636,2.39136697128405,171.913347421059,1.81
taestivum_gt15C_r3_mt14_data,Triticum,aestivum,gt15,r3,mt14,13.9981818181818,0.473562689121478,193.43976131081,1.74
taestivum_gt15C_r3_mt23_data,Triticum,aestivum,gt15,r3,mt23,23.8318181818182,1.20331552825848,193.43976131081,1.74
taestivum_gt15C_r3_mt15_data,Triticum,aestivum,gt15,r3,mt15,14.97,0.526229422669142,193.43976131081,1.74
taestivum_gt15C_r3_mt32_data,Triticum,aestivum,gt15,r3,mt32,32.7927272727273,2.17041717713161,193.43976131081,1.74
taestivum_gt15C_r3_mt41_data,Triticum,aestivum,gt15,r3,mt41,40.9936363636364,2.99665515238753,193.43976131081,1.74
taestivum_gt15C_r3_mt50_data,Triticum,aestivum,gt15,r3,mt50,42.6981818181818,3.12202876870841,193.43976131081,1.74
taestivum_gt15C_r4_mt14_data,Triticum,aestivum,gt15,r4,mt14,13.9572727272727,0.534119102181335,184.797179551527,2.03
taestivum_gt15C_r4_mt23_data,Triticum,aestivum,gt15,r4,mt23,23.13,1.05552532657667,184.797179551527,2.03
taestivum_gt15C_r4_mt15_data,Triticum,aestivum,gt15,r4,mt15,15.0222222222222,0.581823430630345,184.797179551527,2.03
taestivum_gt15C_r4_mt32_data,Triticum,aestivum,gt15,r4,mt32,32.0072727272727,1.80997745754003,184.797179551527,2.03
taestivum_gt15C_r4_mt41_data,Triticum,aestivum,gt15,r4,mt41,40.9281818181818,2.76315920078712,184.797179551527,2.03
taestivum_gt15C_r4_mt50_data,Triticum,aestivum,gt15,r4,mt50,42.16,2.90208364468896,184.797179551527,2.03
taestivum_gt20C_r1_mt14_data,Triticum,aestivum,gt20,r1,mt14,14.0009090909091,0.298914763686626,211.119985187822,2.05
taestivum_gt20C_r1_mt23_data,Triticum,aestivum,gt20,r1,mt23,23.467,0.855358145817208,211.119985187822,2.05
taestivum_gt20C_r1_mt20_data,Triticum,aestivum,gt20,r1,mt20,20.0327272727273,0.604372717987389,211.119985187822,2.05
taestivum_gt20C_r1_mt32_data,Triticum,aestivum,gt20,r1,mt32,32.0227272727273,1.71631571739201,211.119985187822,2.05
taestivum_gt20C_r1_mt41_data,Triticum,aestivum,gt20,r1,mt41,40.9536363636364,2.74569707142579,211.119985187822,2.05
taestivum_gt20C_r1_mt50_data,Triticum,aestivum,gt20,r1,mt50,41.9072727272727,2.84251070751675,211.119985187822,2.05
taestivum_gt20C_r2_mt14_data,Triticum,aestivum,gt20,r2,mt14,14.0090909090909,0.30940992995448,234.850664333817,2.21
taestivum_gt20C_r2_mt23_data,Triticum,aestivum,gt20,r2,mt23,23.6218181818182,0.595370187179693,234.850664333817,2.21
taestivum_gt20C_r2_mt20_data,Triticum,aestivum,gt20,r2,mt20,19.9481818181818,0.472241497049536,234.850664333817,2.21
taestivum_gt20C_r2_mt32_data,Triticum,aestivum,gt20,r2,mt32,32.0163636363636,0.927970482110472,234.850664333817,2.21
taestivum_gt20C_r2_mt41_data,Triticum,aestivum,gt20,r2,mt41,40.8672727272727,1.3023713309539,234.850664333817,2.21
taestivum_gt20C_r2_mt50_data,Triticum,aestivum,gt20,r2,mt50,41.5618181818182,1.33000260176462,234.850664333817,2.21
taestivum_gt20C_r3_mt14_data,Triticum,aestivum,gt20,r3,mt14,13.9918181818182,0.178137018981874,199.052510052152,1.58
taestivum_gt20C_r3_mt23_data,Triticum,aestivum,gt20,r3,mt23,23.0154545454545,0.480904436558772,199.052510052152,1.58
taestivum_gt20C_r3_mt20_data,Triticum,aestivum,gt20,r3,mt20,19.9618181818182,0.347788744158831,199.052510052152,1.58
taestivum_gt20C_r3_mt32_data,Triticum,aestivum,gt20,r3,mt32,31.9718181818182,1.15906515017151,199.052510052152,1.58
taestivum_gt20C_r3_mt41_data,Triticum,aestivum,gt20,r3,mt41,41.0245454545455,2.53312563212192,199.052510052152,1.58
taestivum_gt20C_r3_mt50_data,Triticum,aestivum,gt20,r3,mt50,45.2227272727273,3.50927332491282,199.052510052152,1.58
taestivum_gt20C_r4_mt14_data,Triticum,aestivum,gt20,r4,mt14,14.0163636363636,0.0863090229627133,227.076718777746,1.92
taestivum_gt20C_r4_mt23_data,Triticum,aestivum,gt20,r4,mt23,22.9972727272727,0.383317085742054,227.076718777746,1.92
taestivum_gt20C_r4_mt20_data,Triticum,aestivum,gt20,r4,mt20,19.9390909090909,0.245569020789278,227.076718777746,1.92
